scrambled_id,year,month,day,mean_temp,high_temp,high_time,low_temp,low_time,heat_deg_days,cool_deg_days,rain,wind_avg,wind_hi,wind_hi_time,dom_dir,mean_barom,mean_hum,flagged,anomaly_note
SC52731,2012,3,11,28.8,32.9,1:41pm,24.5,6:32am,0,0,0.0,2,21,11:59am,ENE,1007.84,83,N,
SC33755,2012,3,12,28.2,32.7,12:56pm,25.1,3:18am,0,0,0.0,1,19,11:20am,ENE,1010.27,78,N,
SC23556,2012,3,13,28.9,32.6,11:13am,25.4,6:22am,0,0,1.6,3,23,11:55am,ENE,1010.05,84,N,
SC71042,2012,3,14,29.5,33.7,11:03am,26.5,4:42am,0,0,0.0,2,21,1:22pm,E,1008.81,78,N,
SC21973,2012,3,15,29.7,33.6,10:48am,26.1,6:18am,0,0,0.0,2,23,4:45pm,E,1010.13,85,N,
SC38975,2012,3,16,28.4,33.1,12:44pm,24.5,6:28am,0,0,0.0,3,26,4:09pm,ESE,1007.26,85,N,
SC12316,2012,3,17,29.0,33.2,10:47am,25.5,5:55am,0,0,0.0,4,29,1:18pm,SE,1008.18,81,N,
SC54418,2012,3,18,28.0,32.9,11:22am,24.3,5:58am,0,0,0.0,4,24,3:15pm,S,1010.0,86,N,
SC58119,2012,3,19,28.6,34.3,12:00pm,24.4,6:30am,0,0,0.0,4,27,12:38pm,SSE,1007.09,85,N,
SC51118,2012,3,20,28.8,36.0,12:26pm,24.9,6:35am,0,0,0.0,6,31,3:46pm,SSE,1008.03,87,N,
SC78358,2012,3,21,29.0,34.4,11:47am,25.9,6:22am,0,0,0.0,7,32,2:53pm,SSE,1008.57,82,N,
SC72576,2012,3,22,30.1,36.0,11:47am,26.8,5:56am,0,0,0.0,5,32,2:25pm,SSE,1008.83,85,N,
SC43635,2012,3,23,28.1,34.1,11:17am,24.6,5:44am,0,0,0.0,5,29,3:43pm,SE,1010.09,88,N,
SC56830,2012,3,24,29.0,35.2,10:55am,24.2,6:01am,0,0,0.0,2,19,4:15pm,SSW,1008.44,81,N,
SC70312,2012,3,25,27.6,32.5,12:03pm,22.4,5:59am,0,0,0.0,3,24,11:56am,SE,1007.66,84,N,
SC10704,2012,3,26,28.1,32.4,3:39pm,23.3,6:00am,0,0,0.0,2,21,11:08am,E,1008.79,80,N,
SC95680,2012,3,27,28.8,33.5,1:34pm,24.2,6:10am,0,0,0.0,2,21,12:54pm,E,1011.16,78,N,
SC13969,2012,3,28,28.5,32.8,1:13pm,25.0,5:41am,0,0,0.0,3,24,2:46pm,E,1009.47,87,N,
SC45228,2012,3,29,28.6,33.2,10:23am,24.8,6:06am,0,0,0.0,4,26,3:10pm,SE,1011.34,79,N,
SC17548,2012,3,30,30.8,35.0,10:57am,27.1,5:57am,0,0,0.0,6,32,2:04pm,SSE,1009.15,85,N,
SC97612,2012,3,31,28.8,32.7,2:00pm,26.5,4:41am,0,0,0.0,4,24,11:11am,SSE,1010.19,90,N,
SC36296,2012,4,1,28.6,32.6,11:19am,26.0,6:27am,0,0,0.0,3,24,1:12pm,ESE,1009.02,82,N,
SC65057,2012,4,2,29.7,33.9,11:40am,26.2,5:56am,0,0,0.0,3,24,1:55pm,ESE,1010.6,82,N,
SC92030,2012,4,3,28.6,33.4,11:17am,25.8,6:07am,0,0,0.0,4,29,5:00pm,SE,1012.1,78,N,
SC72442,2012,4,4,28.8,33.0,1:37pm,25.3,4:51am,0,0,0.0,5,32,1:08pm,SSE,1008.4,76,N,
SC71840,2012,4,5,30.3,35.8,12:48pm,26.7,6:05am,0,0,0.0,5,29,9:35am,SSE,1008.33,82,N,
SC38048,2012,4,6,30.9,36.2,11:18am,28.2,5:49am,0,0,0.0,6,32,9:49am,SE,1004.68,77,N,
SC42293,2012,4,7,29.9,34.5,11:26am,27.5,5:15am,0,0,0.0,4,34,2:43pm,SSE,1004.66,78,N,
SC12519,2012,4,8,29.6,33.5,11:04am,27.6,5:47am,0,0,0.0,5,31,1:12pm,SSE,1006.3,88,N,
SC34065,2012,4,9,29.0,33.2,11:23am,27.0,5:55am,0,0,0.0,5,34,3:49pm,SSE,1004.69,81,N,
SC50953,2012,4,10,29.7,34.8,1:03pm,27.3,5:48am,0,0,0.0,5,39,3:45pm,SSE,1008.76,74,N,
SC12005,2012,4,11,30.1,35.1,12:51pm,27.7,6:05am,0,0,0.0,5,27,1:19pm,SSE,1007.03,76,N,
SC45856,2012,4,12,30.2,34.5,11:09am,27.6,5:52am,0,0,0.0,4,31,3:30pm,S,1004.76,77,N,
SC74517,2012,4,13,29.9,34.4,11:10am,27.3,5:46am,0,0,0.0,3,27,3:03pm,SE,1006.63,76,N,
SC44339,2012,4,14,30.0,34.0,12:48pm,27.1,5:56am,0,0,0.0,3,26,1:37pm,SE,1007.74,84,N,
SC79868,2012,4,15,30.2,34.2,2:02pm,27.3,5:49am,0,0,0.0,2,27,2:28pm,ESE,1007.35,76,N,
SC52759,2012,4,16,30.3,35.0,11:09am,27.0,6:03am,0,0,0.0,3,24,1:55pm,SSE,1003.86,80,N,
SC70922,2012,4,17,31.1,36.4,11:06am,28.2,5:12am,0,0,0.0,4,31,12:45pm,SE,1004.57,84,N,
SC77011,2012,4,18,29.8,34.6,11:59am,27.3,5:58am,0,0,0.0,5,31,2:48pm,SSE,1002.46,81,N,
SC61148,2012,4,19,30.1,34.3,12:08pm,28.0,5:31am,0,0,0.0,3,26,12:14pm,ESE,1003.28,80,N,
SC76766,2012,4,20,29.4,34.2,10:37am,27.4,5:43am,0,0,0.0,5,32,1:00pm,S,1004.89,76,N,
SC71643,2012,4,21,30.0,35.0,1:21pm,27.6,4:17am,0,0,0.0,2,19,3:14pm,E,1003.6,80,N,
SC25838,2012,4,22,31.2,35.9,12:17pm,28.5,4:57am,0,0,0.0,3,27,12:49pm,S,1002.07,80,N,
SC25495,2012,4,23,30.8,35.2,10:30am,28.2,3:34am,0,0,0.0,3,24,1:47pm,ENE,1001.18,80,N,
SC10763,2012,4,24,29.9,33.9,1:56pm,27.7,5:37am,0,0,0.0,2,23,12:53pm,ENE,1004.41,81,N,
SC71921,2012,4,25,30.5,34.8,12:45pm,28.3,6:40am,0,0,0.1,3,26,4:12pm,ESE,1003.22,78,N,
SC65307,2012,4,26,31.3,35.1,1:14pm,28.3,5:13am,0,0,0.0,2,19,2:26pm,E,1005.29,72,N,
SC87495,2012,4,27,31.6,35.9,1:35pm,29.1,4:24am,0,0,0.1,3,27,5:30pm,SE,1004.38,81,N,
SC63271,2012,4,28,30.7,34.7,11:00am,28.1,4:34am,0,0,0.0,6,29,7:29pm,SSE,1004.3,72,N,
SC50697,2012,4,29,30.4,34.3,9:57am,28.3,5:39am,0,0,0.0,6,31,1:00pm,SSE,1001.81,79,N,
SC70153,2012,4,30,31.7,35.9,11:09am,29.7,4:38am,0,0,0.0,5,29,1:05pm,SSE,1003.68,83,N,
SC40268,2012,5,1,30.9,35.8,10:41am,28.2,6:16am,0,0,0.0,6,32,1:07pm,SSE,1000.73,72,N,
SC27953,2012,5,2,31.7,36.0,10:40am,29.0,6:04am,0,0,0.0,5,32,4:06pm,SSE,1004.79,74,N,
SC36873,2012,5,3,31.1,37.4,12:02pm,28.1,5:33am,0,0,0.0,6,32,4:57pm,SSE,1002.13,69,N,
SC81396,2012,5,4,32.7,40.9,12:56pm,29.9,5:37am,0,0,0.0,6,31,2:54pm,SSE,1001.33,71,N,
SC33702,2012,5,5,31.4,39.8,12:19pm,28.8,4:54am,0,0,0.0,6,29,3:52am,SSE,1002.01,70,N,
SC44984,2012,5,6,31.4,39.9,2:35pm,27.0,4:48am,0,0,0.0,4,27,3:01pm,SSE,1002.92,69,N,
SC63468,2012,5,7,30.5,35.6,1:36pm,27.0,7:35am,0,0,0.0,5,37,7:12am,SSE,1001.77,69,N,
SC32921,2012,5,8,30.4,34.8,11:34am,28.4,4:12am,0,0,0.0,5,27,4:05pm,SSE,1002.95,78,N,
SC12239,2012,5,9,30.6,36.4,11:03am,28.1,5:44am,0,0,0.0,5,29,8:43pm,SSE,1004.42,74,N,
SC75082,2012,5,10,30.0,34.0,9:46am,27.8,5:52am,0,0,0.0,4,23,7:01am,S,1004.25,76,N,
SC29195,2012,5,11,30.1,35.1,10:24am,26.7,5:29am,0,0,0.0,5,27,1:51pm,SSE,1003.26,69,N,
SC91448,2012,5,12,31.4,36.2,11:04am,29.2,5:48am,0,0,0.0,6,32,6:36pm,SSE,1001.82,79,N,
SC95603,2012,5,13,29.4,36.6,1:47pm,27.9,11:47pm,0,0,0.0,2,24,12:00am,E,1001.6,74,N,
SC63825,2012,5,14,30.2,35.3,10:55am,27.8,4:15am,0,0,0.0,5,37,6:03pm,SSE,1003.1,75,N,
SC44658,2012,5,15,31.4,38.1,11:38am,28.8,6:09am,0,0,0.0,6,29,3:34pm,SSE,1001.57,71,N,
SC94200,2012,5,16,32.3,39.6,11:45am,29.2,6:12am,0,0,0.0,4,27,11:19pm,E,1003.04,62,N,
SC53195,2012,5,17,33.1,42.5,1:25pm,29.3,5:42am,0,0,0.0,5,27,1:07am,S,1001.95,60,N,
SC61572,2012,5,18,32.8,40.3,11:19am,29.5,5:50am,0,0,0.0,4,29,2:01pm,S,1002.85,60,N,
SC90767,2012,5,19,33.1,42.2,1:15pm,30.2,5:46am,0,0,0.0,6,31,5:55pm,SSE,1002.61,77,N,
SC32134,2012,5,20,33.2,39.1,12:05pm,30.3,1:18am,0,0,0.0,4,27,7:34pm,S,999.87,62,N,
SC98837,2012,5,21,32.4,39.8,11:38am,30.3,6:09am,0,0,0.0,5,29,5:36pm,SSW,1001.8,67,N,
SC26744,2012,5,22,32.5,39.5,11:28am,29.9,4:18am,0,0,0.0,5,31,6:08pm,SSW,1000.41,57,N,
SC40777,2012,5,23,32.9,41.7,1:03pm,30.2,5:57am,0,0,0.0,5,27,7:27pm,SSW,998.87,68,N,
SC15392,2012,5,24,35.2,42.9,2:50pm,31.5,12:00am,0,0,0.0,3,23,10:27am,WSW,1014.98,52,N,
SC60185,2012,5,25,34.5,40.1,2:48pm,31.2,5:32am,0,0,0.0,5,31,9:43am,SW,1012.94,46,N,
SC49294,2012,5,26,34.7,38.4,4:45pm,31.9,4:02am,0,0,0.0,4,27,6:45am,SW,1012.49,42,N,
SC95024,2012,5,27,34.2,42.4,1:48pm,31.0,5:56am,0,0,0.0,4,29,2:30am,SW,1011.36,46,N,
SC58901,2012,5,28,33.5,42.2,2:45pm,30.4,5:07am,0,0,0.0,4,26,10:29am,S,1012.54,48,N,
SC24961,2012,5,29,33.2,41.6,3:47pm,30.6,12:56am,0,0,0.0,4,29,2:50am,S,1014.8,57,N,
SC74727,2012,5,30,34.4,41.5,3:05pm,30.2,4:57am,0,0,0.0,5,27,11:50am,WSW,1011.97,51,N,
SC47770,2012,5,31,34.2,39.4,4:19pm,30.9,11:20pm,0,0,0.0,5,34,1:44pm,SSW,1012.83,49,N,
SC57667,2012,6,1,33.7,41.4,1:42pm,31.1,3:00am,0,0,0.0,5,35,9:57am,S,1013.42,57,N,
SC75666,2012,6,2,34.0,42.7,2:20pm,30.5,4:34am,0,0,0.0,5,32,11:47am,S,1011.88,51,N,
SC75156,2012,6,3,33.3,41.7,2:33pm,29.7,1:29am,0,0,0.0,6,26,6:51pm,SW,1014.78,62,N,
SC87827,2012,6,4,32.9,41.2,1:27pm,29.8,10:02pm,0,0,0.0,8,31,6:07pm,SSE,1013.88,59,N,
SC90034,2012,6,5,33.1,40.9,1:32pm,30.4,5:31am,0,0,0.0,7,32,7:28pm,SW,1011.8,58,N,
SC22042,2012,6,6,32.5,39.8,1:38pm,30.1,6:08am,0,0,0.0,7,35,9:45am,SW,1014.09,55,N,
SC84865,2012,6,7,33.6,41.2,1:05pm,31.3,10:41pm,0,0,0.0,6,29,3:06am,W,1012.03,53,N,
SC85631,2012,6,8,34.2,41.7,3:39pm,29.9,3:19am,0,0,0.0,7,34,8:27pm,WSW,999.18,51,N,
SC24931,2012,6,9,33.9,37.2,2:44pm,30.9,6:34am,0,0,0.0,4,31,10:38am,WSW,998.98,41,N,
SC87882,2012,6,10,34.4,38.6,2:42pm,31.0,5:36am,0,0,0.0,5,27,11:27am,W,998.35,34,N,
SC16563,2012,6,11,34.1,40.9,2:28pm,31.0,11:53pm,0,0,0.0,6,27,9:46am,W,1011.26,48,N,
SC50734,2012,6,12,32.9,40.4,1:45pm,30.3,2:51am,0,0,0.0,7,39,11:19am,SSE,1012.73,55,N,
SC39898,2012,6,13,32.5,38.0,11:21am,30.7,7:12pm,0,0,0.0,5,27,12:54pm,SSE,998.85,62,N,
SC95322,2012,6,14,31.0,38.2,12:53pm,27.9,4:10am,0,0,0.0,5,35,4:10pm,SSE,1002.43,68,N,
SC90990,2012,6,15,30.8,38.6,1:51pm,27.8,6:02am,0,0,0.0,6,31,3:35pm,SSW,1002.58,60,N,
SC79391,2012,6,16,31.2,36.6,12:27pm,29.2,8:07pm,0,0,0.0,5,31,5:54am,SE,999.85,65,N,
SC52641,2012,6,17,33.2,38.2,2:29pm,30.5,6:03am,0,0,0.0,5,29,10:58pm,WSW,1001.99,56,N,
SC80464,2012,6,18,30.5,32.4,1:56pm,29.1,5:47am,0,0,0.0,6,35,8:46am,SW,1004.21,49,N,
SC38187,2012,6,19,30.9,36.6,4:02pm,27.2,5:18am,0,0,0.2,4,32,11:06am,SW,1001.33,43,N,
SC83974,2012,6,20,32.2,39.4,3:11pm,28.5,12:00am,0,0,0.6,6,37,8:27am,WSW,999.07,53,N,
SC41364,2012,6,21,31.1,38.3,2:17pm,28.5,7:43pm,0,0,0.0,7,31,8:45am,WSW,1001.49,56,N,
SC18295,2012,6,22,32.1,39.0,3:32pm,29.4,9:32pm,0,0,0.0,5,27,7:37pm,WSW,1001.09,57,N,
SC34418,2012,6,23,32.3,40.5,1:17pm,29.4,3:28am,0,0,0.0,5,29,3:38pm,SSE,1001.14,65,N,
SC42949,2012,6,24,31.5,39.2,12:51pm,28.6,5:43am,0,0,0.0,5,34,9:09pm,SSE,1001.17,62,N,
SC72408,2012,6,25,31.0,37.9,1:33pm,28.8,4:08am,0,0,0.0,5,29,7:50pm,S,1002.84,64,N,
SC37510,2012,6,26,30.6,35.8,12:27pm,28.0,5:53am,0,0,0.0,4,27,10:58pm,SSE,1004.46,62,N,
SC15896,2012,6,27,29.5,37.8,12:28pm,24.6,3:08am,0,0,4.0,4,42,2:37am,SSE,1002.52,72,N,
SC25021,2012,6,28,28.2,36.3,1:29pm,23.9,7:41pm,0,0,20.0,2,26,5:34pm,SW,1001.24,72,N,
SC57585,2012,6,29,30.8,37.6,4:11pm,27.2,5:50am,0,0,0.0,3,26,12:25pm,WSW,1000.63,64,N,
SC96589,2012,6,30,30.8,37.4,1:21pm,26.3,11:06pm,0,0,2.0,5,32,7:25pm,WSW,1011.53,67,N,
SC61959,2012,7,1,29.2,34.2,2:39pm,25.4,12:00am,0,0,0.0,2,26,6:32pm,W,1014.87,74,N,
SC57827,2012,7,2,29.9,33.7,2:26pm,26.7,12:55am,0,0,0.0,4,27,3:11pm,W,1013.49,55,N,
SC24181,2012,7,3,31.5,37.3,3:13pm,28.6,6:46am,0,0,0.0,4,29,1:41pm,SSE,1014.77,49,N,
SC42296,2012,7,4,31.4,37.8,2:29pm,28.5,6:00am,0,0,0.0,6,31,1:01am,WSW,1012.07,46,N,
SC78648,2012,7,5,31.8,38.8,2:18pm,29.0,1:58am,0,0,0.0,5,29,3:47pm,S,1011.22,53,N,
SC95014,2012,7,6,32.4,38.3,11:57am,29.9,12:37am,0,0,0.0,4,24,12:06am,S,1011.89,64,N,
SC92618,2012,7,7,31.3,37.5,12:49pm,28.4,11:54pm,0,0,0.8,3,26,11:27pm,SE,1013.5,64,N,
SC55493,2012,7,8,29.9,36.2,12:26pm,25.7,5:56am,0,0,0.0,3,27,11:50pm,ESE,1011.8,61,N,
SC80340,2012,7,9,30.5,34.7,10:57am,28.2,5:36am,0,0,0.0,3,26,12:27am,ESE,1012.31,66,N,
SC22619,2012,7,10,29.9,36.3,12:19pm,26.6,5:53am,0,0,0.0,4,32,11:26pm,S,1002.18,71,N,
SC94386,2012,7,11,29.2,35.8,12:29pm,25.0,1:29am,0,0,0.0,3,21,12:15am,ESE,1001.73,63,N,
SC96833,2012,7,12,28.8,35.3,3:27pm,22.1,4:19am,0,0,0.0,2,34,3:11am,ESE,1002.46,83,N,
SC74320,2012,7,13,30.5,37.4,1:58pm,25.6,5:51am,0,0,4.4,4,31,10:15pm,SSW,1002.09,76,N,
SC83307,2012,7,14,27.6,31.0,2:00pm,23.4,7:30am,0,0,8.4,3,27,4:30am,W,1003.42,79,N,
SC92176,2012,7,15,28.6,32.5,2:13pm,25.1,8:45am,0,0,1.2,3,31,5:45am,SSE,1002.84,86,N,
SC69836,2012,7,16,30.1,34.5,12:46pm,25.8,5:51am,0,0,8.4,2,23,2:15pm,SSE,1003.07,74,N,
SC58455,2012,7,17,30.0,35.4,1:14pm,27.4,4:30am,0,0,0.0,3,23,4:18pm,SSE,1004.2,80,N,
SC40587,2012,7,18,27.3,32.2,4:09pm,22.2,1:56am,0,0,9.2,3,37,1:23am,SW,1002.96,85,N,
SC73068,2012,7,19,30.3,33.5,12:20pm,26.7,6:29am,0,0,0.0,3,29,1:09pm,S,1002.37,62,N,
SC78803,2012,7,20,31.6,34.3,1:38pm,28.7,6:21am,0,0,0.0,4,27,8:16am,WSW,1002.29,52,N,
SC66338,2012,7,21,30.7,33.7,2:57pm,28.1,6:52am,0,0,0.2,3,27,10:28am,SW,1001.68,48,N,
SC93006,2012,7,22,31.2,35.5,3:41pm,27.5,4:15am,0,0,0.0,3,27,11:32am,WSW,1001.54,60,N,
SC17607,2012,7,23,31.2,36.2,2:04pm,27.6,5:53am,0,0,0.0,4,29,10:36am,SSE,1000.42,63,N,
SC19900,2012,7,24,30.2,36.5,2:20pm,27.2,6:07am,0,0,0.0,6,27,10:51pm,W,1000.74,55,N,
SC97818,2012,7,25,31.0,36.3,3:06pm,28.0,12:19am,0,0,0.2,3,24,1:20pm,SSE,999.69,59,N,
SC48373,2012,7,26,30.7,36.9,3:20pm,26.3,11:49pm,0,0,9.2,2,29,11:52am,W,1002.76,63,N,
SC25762,2012,7,27,29.0,34.9,4:17pm,24.6,1:23am,0,0,5.6,2,27,9:39am,SE,1002.09,75,N,
SC34417,2012,7,28,29.7,34.6,1:10pm,24.4,12:36am,0,0,0.4,3,26,12:09pm,SSW,1002.0,74,N,
SC26151,2012,7,29,30.7,34.5,1:26pm,27.7,5:01am,0,0,0.0,4,31,12:42pm,SW,1004.27,51,N,
SC58003,2012,7,30,30.8,34.8,4:03pm,27.4,4:43am,0,0,0.0,5,29,10:51am,WSW,1002.15,63,N,
SC26452,2012,7,31,32.5,36.2,2:10pm,28.8,4:20am,0,0,0.0,5,32,12:48pm,WSW,1001.25,45,N,
SC55734,2012,8,1,31.8,35.4,5:11pm,28.1,6:24am,0,0,0.0,6,37,12:19pm,SSW,1005.15,41,N,
SC89393,2012,8,2,32.0,37.1,3:34pm,27.9,6:30am,0,0,0.4,5,35,5:05pm,SW,1002.64,43,N,
SC36722,2012,8,3,29.9,32.6,12:00am,25.7,7:45pm,0,0,3.0,4,24,12:00am,WSW,1004.01,53,N,
SC98883,2012,8,4,28.6,33.1,11:21am,24.8,8:16pm,0,0,0.4,3,27,11:46am,W,1003.75,63,N,
SC94770,2012,8,5,30.1,37.2,3:16pm,26.1,3:27am,0,0,0.2,4,31,9:38am,S,999.73,62,N,
SC40291,2012,8,6,30.1,36.4,12:50pm,27.0,12:00am,0,0,0.0,6,32,11:03am,SW,1001.95,60,N,
SC98338,2012,8,7,30.1,36.6,2:26pm,27.1,4:12am,0,0,0.0,5,27,11:16pm,SSE,1002.44,64,N,
SC93341,2012,8,8,29.0,36.1,1:25pm,24.4,11:11pm,0,0,3.6,4,32,8:37pm,SSW,1001.59,72,N,
SC98387,2012,8,9,29.8,35.7,2:33pm,25.9,2:34am,0,0,13.8,3,29,1:05pm,SSW,1003.96,77,N,
SC33813,2012,8,10,28.7,32.4,2:10pm,24.3,12:27am,0,0,0.0,3,23,9:27am,S,999.74,68,N,
SC82700,2012,8,11,30.2,34.4,2:05pm,27.1,5:01am,0,0,0.0,6,29,2:56pm,SSW,1004.33,61,N,
SC30859,2012,8,12,29.7,36.1,12:05pm,27.3,6:04am,0,0,0.0,5,31,4:11pm,S,1002.27,68,N,
SC88336,2012,8,13,29.4,36.5,12:48pm,25.6,6:42pm,0,0,18.0,3,27,12:22pm,S,1003.42,70,N,
SC53688,2012,8,14,26.9,32.3,1:43pm,22.9,3:30am,0,0,9.0,4,26,3:18am,SE,1003.8,89,N,
SC51748,2012,8,15,29.8,36.5,1:37pm,25.2,4:36am,0,0,6.0,3,24,1:02am,SW,1001.81,74,N,
SC73418,2012,8,16,29.6,35.4,12:34pm,24.5,12:00am,0,0,0.0,4,23,12:00am,ESE,1002.61,71,N,
SC62065,2012,8,17,30.1,36.7,2:36pm,24.9,8:33pm,0,0,13.8,4,32,8:00pm,SW,1001.04,64,N,
SC20651,2012,8,18,30.9,36.2,2:09pm,25.8,12:06am,0,0,0.0,4,24,2:48pm,W,1000.74,60,N,
SC18304,2012,8,19,30.8,37.2,3:26pm,27.0,1:31am,0,0,2.0,5,32,6:10pm,WSW,999.45,65,N,
SC13363,2012,8,20,30.5,36.1,12:47pm,26.8,5:37am,0,0,0.0,4,27,12:53am,SSE,1003.24,63,N,
SC18184,2012,8,21,29.3,34.7,12:56pm,26.5,5:54am,0,0,0.0,3,21,1:38am,SW,1003.82,71,N,
SC61422,2012,8,22,30.0,33.8,11:15am,27.2,5:40am,0,0,0.0,4,27,2:43pm,S,1006.03,71,N,
SC12540,2012,8,23,28.3,33.2,11:34am,25.6,6:13am,0,0,0.0,5,31,3:39pm,SSE,1005.5,82,N,
SC71459,2012,8,24,28.8,34.3,10:55am,25.7,6:18am,0,0,0.0,4,21,12:28am,SSE,1002.76,67,N,
SC79176,2012,8,25,29.6,36.4,1:58pm,24.7,11:47pm,0,0,4.8,3,31,7:05pm,SW,1003.17,66,N,
SC13830,2012,8,26,26.9,30.8,3:46pm,22.7,1:56am,0,0,5.0,3,23,1:35am,SSW,1004.27,83,N,
SC67321,2012,8,27,29.1,33.3,3:43pm,26.2,6:10am,0,0,0.0,3,24,12:53pm,WSW,1004.28,66,N,
SC53838,2012,8,28,29.0,33.6,1:19pm,26.4,5:21pm,0,0,0.6,4,29,10:59am,WSW,1002.46,62,N,
SC95508,2012,8,29,29.2,33.5,12:42pm,25.1,10:29pm,0,0,9.0,4,31,11:25am,SSW,1002.56,73,N,
SC80571,2012,8,30,28.7,33.2,1:57pm,24.8,1:51am,0,0,0.0,5,27,11:26am,SSW,1002.78,71,N,
SC76682,2012,8,31,29.3,33.9,12:53pm,26.0,5:40am,0,0,0.0,5,29,11:14am,SSW,1000.9,58,N,
SC94607,2012,9,1,30.1,34.7,1:50pm,26.1,5:46am,0,0,0.0,5,32,11:19am,SSW,1001.19,63,N,
SC24196,2012,9,2,29.0,36.0,2:26pm,21.9,10:11pm,0,0,0.0,4,48,9:56pm,SW,1001.02,71,N,
SC64638,2012,9,3,29.1,31.4,2:02pm,25.0,12:00am,0,0,0.0,2,21,8:38pm,S,998.37,87,N,
SC54544,2012,9,4,29.7,33.2,3:30pm,26.5,5:30am,0,0,0.0,4,23,10:16am,SSW,1002.9,77,N,
SC82343,2012,9,5,29.9,35.0,3:28pm,26.0,5:11am,0,0,0.0,5,27,12:12pm,SSW,1003.05,67,N,
SC19517,2012,9,6,29.7,35.7,1:13pm,26.6,5:49am,0,0,0.0,3,23,2:02pm,ESE,1002.87,71,N,
SC32348,2012,9,7,29.4,33.7,3:59pm,25.4,2:41am,0,0,3.2,1,24,1:37am,SSE,1003.87,80,N,
SC28457,2012,9,8,25.8,29.7,2:49pm,21.4,1:01am,0,0,0.0,2,39,12:36am,SSW,1004.41,100,N,
SC17470,2012,9,9,28.8,32.3,2:43pm,25.5,5:47am,0,0,0.0,3,26,2:28am,SW,1002.63,88,N,
SC57018,2012,9,10,28.4,34.6,1:54pm,24.1,7:31pm,0,0,9.2,2,32,4:09pm,S,1003.49,85,N,
SC75433,2012,9,11,28.7,34.2,2:52pm,24.1,5:39am,0,0,0.0,3,29,1:07pm,SSE,1002.94,74,N,
SC61866,2012,9,12,31.1,37.2,1:46pm,27.3,6:34am,0,0,0.0,3,35,9:43pm,SE,1002.99,70,N,
SC89173,2012,9,13,30.6,35.1,10:25am,26.1,11:22pm,0,0,0.0,3,23,4:07pm,E,1006.28,74,N,
SC79799,2012,9,14,30.2,36.3,1:57pm,24.8,10:50pm,0,0,0.0,3,32,10:04pm,ESE,1002.53,82,N,
SC15552,2012,9,15,29.7,36.5,3:09pm,23.6,12:49am,0,0,5.8,2,23,12:00am,SSE,1002.93,88,N,
SC50183,2012,9,16,30.0,36.1,3:16pm,25.7,6:02am,0,0,0.0,4,21,9:40am,E,1004.51,70,N,
SC61037,2012,9,17,30.2,35.6,2:37pm,26.8,5:53am,0,0,0.0,3,23,1:17am,SE,1003.02,67,N,
SC64385,2012,9,18,30.1,35.8,1:25pm,27.1,5:58am,0,0,0.0,1,21,2:08am,SSW,1005.09,77,N,
SC74699,2012,9,19,30.5,34.4,11:40am,27.2,3:17am,0,0,2.2,3,23,3:01pm,SSE,1003.7,69,N,
SC30318,2012,9,20,30.7,34.0,12:12pm,27.8,5:05am,0,0,0.2,4,27,1:54pm,SSE,1004.95,83,N,
SC41023,2012,9,21,28.4,34.4,12:15pm,23.6,1:43am,0,0,0.0,3,27,12:31am,SSE,1005.53,92,N,
SC58162,2012,9,22,29.1,33.4,12:01pm,25.9,5:41am,0,0,0.0,4,26,9:00am,SSE,1004.77,93,N,
SC12461,2012,9,23,29.6,34.8,1:13pm,25.3,6:14am,0,0,0.0,4,19,10:20am,ESE,1006.46,76,N,
SC33670,2012,9,24,31.3,36.3,1:26pm,27.2,5:29am,0,0,0.0,2,19,9:27am,SE,1005.24,68,N,
SC48720,2012,9,25,30.4,36.3,1:44pm,26.3,6:04am,0,0,0.0,2,21,11:57am,SSW,1006.4,59,N,
SC70475,2012,9,26,29.0,34.3,10:31am,22.7,4:02pm,0,0,0.0,1,74,3:46pm,NW,1008.03,79,N,
SC64066,2012,9,27,27.3,31.5,12:57pm,23.8,4:07am,0,0,0.0,1,19,12:00am,WSW,1005.42,85,N,
SC77242,2012,9,28,28.6,33.0,1:54pm,25.1,5:56am,0,0,0.0,1,19,4:40am,SW,1006.26,69,N,
SC52427,2012,9,29,26.4,28.8,2:16pm,24.8,4:45am,0,0,1.2,1,14,12:36am,NW,1003.38,86,N,
SC60246,2012,9,30,29.2,32.8,12:06pm,25.4,5:45am,0,0,0.0,1,16,9:12am,WSW,1002.07,81,N,
SC11260,2012,10,1,29.1,33.8,2:38pm,25.0,1:38am,0,0,0.0,3,21,6:35pm,SSW,1003.67,81,N,
SC55892,2012,10,2,29.8,33.9,10:58am,26.8,5:12am,0,0,0.0,5,26,4:29pm,SSE,1004.69,80,N,
SC50968,2012,10,3,30.2,35.7,12:14pm,26.8,5:38am,0,0,0.0,4,27,8:09pm,SSW,1004.65,68,N,
SC86249,2012,10,4,29.8,35.9,2:10pm,25.8,6:03am,0,0,0.0,5,26,3:07pm,SSE,1006.8,65,N,
SC85442,2012,10,5,30.2,35.9,12:20pm,26.4,5:57am,0,0,0.0,4,24,5:40pm,SE,1007.66,70,N,
SC86064,2012,10,6,29.4,33.6,11:38am,26.6,10:47pm,0,0,0.0,4,27,8:16am,SE,1005.79,71,N,
SC61292,2012,10,7,28.3,33.3,1:59pm,25.0,5:11am,0,0,0.4,2,19,9:38am,NE,1006.92,69,N,
